Dates	Ticker	Weight
31/12/2014	CBST UW Equity	0.013247
31/12/2014	CCXI UW Equity	0.000511
31/12/2014	CELG UW Equity	0.078933
31/12/2014	CERS UQ Equity	0.000843
31/12/2014	CGEN UQ Equity	0.000697
31/12/2014	CLDX UW Equity	0.002820
31/12/2014	CLVSQ UW Equity	0.003281
31/12/2014	CMRX UQ Equity	0.002824
31/12/2014	CNCE UQ Equity	0.000418
31/12/2014	DYAX UQ Equity	0.003309
31/12/2014	ECYT UW Equity	0.000453
31/12/2014	EIGR UQ Equity	0.000785
31/12/2014	ENDPQ UW Equity	0.019123
31/12/2014	ENTA UW Equity	0.001630
31/12/2014	EPZM UW Equity	0.001112
31/12/2014	EXEL UW Equity	0.000485
31/12/2014	FMI UW Equity	0.001086
31/12/2014	FOLD UQ Equity	0.001337
31/12/2014	FPRX UW Equity	0.001004
31/12/2014	GERN UW Equity	0.000881
31/12/2014	GEVA UW Equity	0.005317
31/12/2014	GHDX UW Equity	0.001749
31/12/2014	GILD UW Equity	0.075378
31/12/2014	GRFS UW Equity	0.004673
31/12/2014	GWPH UQ Equity	0.001390
31/12/2014	HALO UW Equity	0.002087
31/12/2014	HPTX UW Equity	0.000858
31/12/2014	HZNP UW Equity	0.002643
31/12/2014	ICPT UW Equity	0.005710
31/12/2014	ILMN UW Equity	0.038786
31/12/2014	IMGN UW Equity	0.000904
31/12/2014	IMMU UQ Equity	0.000771
31/12/2014	INCY UW Equity	0.021306
31/12/2014	INFI UW Equity	0.001421
31/12/2014	INO UW Equity	0.000960
31/12/2014	INSM UW Equity	0.001325
31/12/2014	INSYQ UQ Equity	0.002542
31/12/2014	INVA UW Equity	0.002816
31/12/2014	IONS UW Equity	0.012582
31/12/2014	IPXL UW Equity	0.003894
31/12/2014	IRWD UW Equity	0.003269
31/12/2014	ISEE UW Equity	0.002605
31/12/2014	JAZZ UW Equity	0.017085
31/12/2014	KITE UW Equity	0.003815
31/12/2014	KPTI UW Equity	0.002111
31/12/2014	KYTH UW Equity	0.001357
31/12/2014	LGND UQ Equity	0.001838
31/12/2014	LMNX UW Equity	0.001386
31/12/2014	LRMR UW Equity	0.001208
31/12/2014	LUMO UQ Equity	0.001917
31/12/2014	LXRX UW Equity	0.000808
31/12/2014	MACK UQ Equity	0.002064
31/12/2014	MDCO UW Equity	0.003123
31/12/2014	MDGL UQ Equity	0.000498
31/12/2014	MDVN UW Equity	0.013338
31/12/2014	MGNX UW Equity	0.001682
31/12/2014	MLNTQ UW Equity	0.001453
31/12/2014	MNKD UQ Equity	0.003650
31/12/2014	MNTA UW Equity	0.001102
31/12/2014	MYGN UW Equity	0.004288
31/12/2014	MYL UW Equity	0.036394
31/12/2014	NBIX UW Equity	0.002929
31/12/2014	NKTR UW Equity	0.003434
31/12/2014	NPSP UW Equity	0.006592
31/12/2014	NVAX UW Equity	0.002440
31/12/2014	NVLNF UW Equity	0.000354
31/12/2014	OMER UQ Equity	0.001457
31/12/2014	OREXQ UW Equity	0.001288
31/12/2014	OSIR UQ Equity	0.000947
31/12/2014	PACB UW Equity	0.000965
31/12/2014	PCRX UW Equity	0.005514
31/12/2014	PCYC UW Equity	0.015931
31/12/2014	PDLI UW Equity	0.002137
31/12/2014	PETX UQ Equity	0.001067
31/12/2014	PGNX UW Equity	0.000907
31/12/2014	POZN UW Equity	0.000443
31/12/2014	PRTA UW Equity	0.000981
31/12/2014	PTCT UW Equity	0.003001
31/12/2014	PTLA UW Equity	0.002375
31/12/2014	PTXTQ UQ Equity	0.000620
31/12/2014	QGEN UW Equity	0.009444
31/12/2014	RARE UW Equity	0.002415
31/12/2014	RCPT UW Equity	0.006657
31/12/2014	RDUS UQ Equity	0.002210
31/12/2014	REGN UW Equity	0.066041
31/12/2014	RGEN UW Equity	0.001118
31/12/2014	RGLS UQ Equity	0.001345
31/12/2014	RLYP UW Equity	0.001818
31/12/2014	RPTP UQ Equity	0.001154
31/12/2014	RVNC UQ Equity	0.000693
31/12/2014	SAGE UQ Equity	0.001628
31/12/2014	SCLN UW Equity	0.000767
31/12/2014	SCMP UQ Equity	0.001092
31/12/2014	SGEN UW Equity	0.006867
31/12/2014	SGMO UW Equity	0.001795
31/12/2014	SGNT UW Equity	0.001382
31/12/2014	SGYPQ UW Equity	0.000508
31/12/2014	SHPG UW Equity	0.019027
31/12/2014	SLXP UW Equity	0.012635
31/12/2014	SPPI UW Equity	0.000786
31/12/2014	SQNM UW Equity	0.000749
31/12/2014	SRPT UW Equity	0.001031
31/12/2014	SUPN UQ Equity	0.000615
31/12/2014	SVA UW Equity	0.000501
31/12/2014	TBPH UQ Equity	0.000829
31/12/2014	TECH UW Equity	0.005910
31/12/2014	TTPH UW Equity	0.002100
31/12/2014	TVTX UQ Equity	0.000564
31/12/2014	UTHR UW Equity	0.010612
31/12/2014	VNDA UQ Equity	0.000961
31/12/2014	VRTX UW Equity	0.040425
31/12/2014	VSTM UQ Equity	0.000408
31/12/2014	VVUSQ UW Equity	0.000515
31/12/2014	XLRN UQ Equity	0.002168
31/12/2014	XNPT UW Equity	0.000942
31/12/2014	XOMA UQ Equity	0.000665
31/12/2014	ZSPH UQ Equity	0.001493
31/01/2015	1832555D UQ Equity	0.001566
31/01/2015	1872828D UW Equity	0.000000
31/01/2015	1878384D UQ Equity	0.002672
31/01/2015	1893407D UW Equity	0.002467
31/01/2015	2083506D UW Equity	0.001130
31/01/2015	ACAD UW Equity	0.005030
31/01/2015	ACOR UW Equity	0.002888
31/01/2015	ACRX UQ Equity	0.000485
31/01/2015	ADVM UQ Equity	0.001652
31/01/2015	AEGR UW Equity	0.001094
31/01/2015	AERI UQ Equity	0.001111
31/01/2015	AFFX UW Equity	0.001469
31/01/2015	AGIO UW Equity	0.006662
31/01/2015	AKBA UQ Equity	0.000346
31/01/2015	AKRXQ UW Equity	0.000000
31/01/2015	ALDR UQ Equity	0.001658
31/01/2015	ALIM UQ Equity	0.000399
31/01/2015	ALKS UW Equity	0.017506
31/01/2015	ALNY UW Equity	0.011960
31/01/2015	ALXN UW Equity	0.036223
31/01/2015	AMAG UW Equity	0.001808
31/01/2015	AMGN UW Equity	0.070973
31/01/2015	AMPH UW Equity	0.000897
31/01/2015	AMRI UW Equity	0.000882
31/01/2015	ANIP UQ Equity	0.001050
31/01/2015	ARAV UW Equity	0.000711
31/01/2015	ARIA UW Equity	0.002001
31/01/2015	ARNA UW Equity	0.001572
31/01/2015	ASPX UQ Equity	0.002808
31/01/2015	AVDL UQ Equity	0.000903
31/01/2015	BCRX UW Equity	0.001212
31/01/2015	BIIB UW Equity	0.097459
31/01/2015	BLUE UW Equity	0.004437
31/01/2015	BMRN UW Equity	0.023740
31/01/2015	CARA UQ Equity	0.000407
31/01/2015	CCXI UW Equity	0.000590
31/01/2015	CELG UW Equity	0.080764
31/01/2015	CERS UQ Equity	0.000805
31/01/2015	CGEN UQ Equity	0.000623
31/01/2015	CLDX UW Equity	0.003180
31/01/2015	CLVSQ UW Equity	0.003669
31/01/2015	CMRX UQ Equity	0.002702
31/01/2015	CNCE UQ Equity	0.000398
31/01/2015	DYAX UQ Equity	0.003415
31/01/2015	ECYT UW Equity	0.000358
31/01/2015	EIGR UQ Equity	0.000658
31/01/2015	ENDPQ UW Equity	0.020276
31/01/2015	ENTA UW Equity	0.001338
31/01/2015	EPZM UW Equity	0.001083
31/01/2015	EXEL UW Equity	0.000605
31/01/2015	FMI UW Equity	0.002236
31/01/2015	FOLD UQ Equity	0.001187
31/01/2015	FPRX UW Equity	0.001092
31/01/2015	GERN UW Equity	0.000828
31/01/2015	GEVA UW Equity	0.007034
31/01/2015	GHDX UW Equity	0.001697
31/01/2015	GILD UW Equity	0.080520
31/01/2015	GRFS UW Equity	0.004550
31/01/2015	GWPH UQ Equity	0.001439
31/01/2015	HALO UW Equity	0.002967
31/01/2015	HPTX UW Equity	0.000869
31/01/2015	HZNP UW Equity	0.003236
31/01/2015	ICPT UW Equity	0.007067
31/01/2015	ILMN UW Equity	0.039396
31/01/2015	IMGN UW Equity	0.001086
31/01/2015	IMMU UQ Equity	0.000826
31/01/2015	INCY UW Equity	0.022313
31/01/2015	INFI UW Equity	0.001248
31/01/2015	INO UW Equity	0.000837
31/01/2015	INSM UW Equity	0.001272
31/01/2015	INSYQ UQ Equity	0.002768
31/01/2015	INVA UW Equity	0.002154
31/01/2015	IONS UW Equity	0.013411
31/01/2015	IPXL UW Equity	0.004329
31/01/2015	IRWD UW Equity	0.003193
31/01/2015	ISEE UW Equity	0.003136
31/01/2015	JAZZ UW Equity	0.016973
31/01/2015	KITE UW Equity	0.004267
31/01/2015	KPTI UW Equity	0.001437
31/01/2015	KYTH UW Equity	0.001398
31/01/2015	LGND UQ Equity	0.001888
31/01/2015	LMNX UW Equity	0.001253
31/01/2015	LRMR UW Equity	0.001430
31/01/2015	LUMO UQ Equity	0.001695
31/01/2015	LXRX UW Equity	0.001092
31/01/2015	MACK UQ Equity	0.001654
31/01/2015	MDCO UW Equity	0.003108
31/01/2015	MDGL UQ Equity	0.000429
31/01/2015	MDVN UW Equity	0.013996
31/01/2015	MGNX UW Equity	0.001456
31/01/2015	MLNTQ UW Equity	0.001930
31/01/2015	MNKD UQ Equity	0.004269
31/01/2015	MNTA UW Equity	0.000947
31/01/2015	MYGN UW Equity	0.004525
31/01/2015	MYL UW Equity	0.032960
31/01/2015	NBIX UW Equity	0.004239
31/01/2015	NKTR UW Equity	0.003116
31/01/2015	NPSP UW Equity	0.008118
31/01/2015	NVAX UW Equity	0.003086
31/01/2015	NVLNF UW Equity	0.000365
31/01/2015	OMER UQ Equity	0.001256
31/01/2015	OREXQ UW Equity	0.001071
31/01/2015	OSIR UQ Equity	0.000917
31/01/2015	PACB UW Equity	0.000951
31/01/2015	PCRX UW Equity	0.006413
31/01/2015	PCYC UW Equity	0.021121
31/01/2015	PDLI UW Equity	0.001941
31/01/2015	PETX UQ Equity	0.000953
31/01/2015	PGNX UW Equity	0.000689
31/01/2015	POZN UW Equity	0.000367
31/01/2015	PRTA UW Equity	0.001027
31/01/2015	PTCT UW Equity	0.003057
31/01/2015	PTLA UW Equity	0.002290
31/01/2015	PTXTQ UQ Equity	0.000527
31/01/2015	QGEN UW Equity	0.008866
31/01/2015	RARE UW Equity	0.003071
31/01/2015	RCPT UW Equity	0.005750
31/01/2015	RDUS UQ Equity	0.002629
31/01/2015	REGN UW Equity	0.064424
31/01/2015	RGEN UW Equity	0.001317
31/01/2015	RGLS UQ Equity	0.001542
31/01/2015	RLYP UW Equity	0.001991
31/01/2015	RPTP UQ Equity	0.000952
31/01/2015	RVNC UQ Equity	0.000633
31/01/2015	SAGE UQ Equity	0.001726
31/01/2015	SCLN UW Equity	0.000621
31/01/2015	SCMP UQ Equity	0.001107
31/01/2015	SGEN UW Equity	0.006396
31/01/2015	SGMO UW Equity	0.001450
31/01/2015	SGNT UW Equity	0.001357
31/01/2015	SGYPQ UW Equity	0.000466
31/01/2015	SHPG UW Equity	0.018853
31/01/2015	SLXP UW Equity	0.014219
31/01/2015	SPPI UW Equity	0.000763
31/01/2015	SQNM UW Equity	0.000716
31/01/2015	SRPT UW Equity	0.000821
31/01/2015	SUPN UQ Equity	0.000605
31/01/2015	SVA UW Equity	0.000444
31/01/2015	TBPH UQ Equity	0.000867
31/01/2015	TECH UW Equity	0.005714
31/01/2015	TTPH UW Equity	0.001847
31/01/2015	TVTX UQ Equity	0.000568
31/01/2015	UTHR UW Equity	0.011110
31/01/2015	VNDA UQ Equity	0.000717
31/01/2015	VRTX UW Equity	0.035998
31/01/2015	VSTM UQ Equity	0.000313
31/01/2015	VVUSQ UW Equity	0.000450
31/01/2015	XLRN UQ Equity	0.002109
31/01/2015	XNPT UW Equity	0.000859
31/01/2015	XOMA UQ Equity	0.000633
31/01/2015	ZSPH UQ Equity	0.001550
28/02/2015	1832555D UQ Equity	0.001668
28/02/2015	1872828D UW Equity	0.000000
28/02/2015	1878384D UQ Equity	0.002964
28/02/2015	1893407D UW Equity	0.002199
28/02/2015	2083506D UW Equity	0.001184
28/02/2015	ACAD UW Equity	0.006017
28/02/2015	ACOR UW Equity	0.002255
28/02/2015	ACRX UQ Equity	0.000615
28/02/2015	ADVM UQ Equity	0.001444
28/02/2015	AEGR UW Equity	0.001228
28/02/2015	AERI UQ Equity	0.001071
28/02/2015	AFFX UW Equity	0.001493
28/02/2015	AGIO UW Equity	0.005910
28/02/2015	AKBA UQ Equity	0.000299
28/02/2015	AKRXQ UW Equity	0.000000
28/02/2015	ALDR UQ Equity	0.001577
28/02/2015	ALIM UQ Equity	0.000368
28/02/2015	ALKS UW Equity	0.016316
28/02/2015	ALNY UW Equity	0.012406
28/02/2015	ALXN UW Equity	0.034179
28/02/2015	AMAG UW Equity	0.001931
28/02/2015	AMGN UW Equity	0.070473
28/02/2015	AMPH UW Equity	0.000993
28/02/2015	AMRI UW Equity	0.000840
28/02/2015	ANIP UQ Equity	0.001211
28/02/2015	ARAV UW Equity	0.000899
28/02/2015	ARIA UW Equity	0.002417
28/02/2015	ARNA UW Equity	0.001577
28/02/2015	ASPX UQ Equity	0.003275
28/02/2015	AVDL UQ Equity	0.000941
28/02/2015	BCRX UW Equity	0.001164
28/02/2015	BIIB UW Equity	0.098326
28/02/2015	BLUE UW Equity	0.004364
28/02/2015	BMRN UW Equity	0.025077
28/02/2015	CARA UQ Equity	0.000371
28/02/2015	CCXI UW Equity	0.000560
28/02/2015	CELG UW Equity	0.078958
28/02/2015	CERS UQ Equity	0.000690
28/02/2015	CGEN UQ Equity	0.000644
28/02/2015	CLDX UW Equity	0.003634
28/02/2015	CLVSQ UW Equity	0.004125
28/02/2015	CMRX UQ Equity	0.002614
28/02/2015	CNCE UQ Equity	0.000416
28/02/2015	DYAX UQ Equity	0.003274
28/02/2015	ECYT UW Equity	0.000384
28/02/2015	EIGR UQ Equity	0.000672
28/02/2015	ENDPQ UW Equity	0.023481
28/02/2015	ENTA UW Equity	0.001057
28/02/2015	EPZM UW Equity	0.001276
28/02/2015	EXEL UW Equity	0.000908
28/02/2015	FMI UW Equity	0.002148
28/02/2015	FOLD UQ Equity	0.001296
28/02/2015	FPRX UW Equity	0.001024
28/02/2015	GERN UW Equity	0.000754
28/02/2015	GEVA UW Equity	0.005777
28/02/2015	GHDX UW Equity	0.001532
28/02/2015	GILD UW Equity	0.076227
28/02/2015	GRFS UW Equity	0.004147
28/02/2015	GWPH UQ Equity	0.001530
28/02/2015	HALO UW Equity	0.003001
28/02/2015	HPTX UW Equity	0.000973
28/02/2015	HZNP UW Equity	0.003875
28/02/2015	ICPT UW Equity	0.007460
28/02/2015	ILMN UW Equity	0.037816
28/02/2015	IMGN UW Equity	0.001037
28/02/2015	IMMU UQ Equity	0.000604
28/02/2015	INCY UW Equity	0.023036
28/02/2015	INFI UW Equity	0.001177
28/02/2015	INO UW Equity	0.000681
28/02/2015	INSM UW Equity	0.001462
28/02/2015	INSYQ UQ Equity	0.003335
28/02/2015	INVA UW Equity	0.003309
28/02/2015	IONS UW Equity	0.012865
28/02/2015	IPXL UW Equity	0.004559
28/02/2015	IRWD UW Equity	0.003035
28/02/2015	ISEE UW Equity	0.002872
28/02/2015	JAZZ UW Equity	0.016342
28/02/2015	KITE UW Equity	0.003986
28/02/2015	KPTI UW Equity	0.001416
28/02/2015	KYTH UW Equity	0.001496
28/02/2015	LGND UQ Equity	0.001751
28/02/2015	LMNX UW Equity	0.001071
28/02/2015	LRMR UW Equity	0.001604
28/02/2015	LUMO UQ Equity	0.001913
28/02/2015	LXRX UW Equity	0.001081
28/02/2015	MACK UQ Equity	0.001803
28/02/2015	MDCO UW Equity	0.002989
28/02/2015	MDGL UQ Equity	0.000415
28/02/2015	MDVN UW Equity	0.014490
28/02/2015	MGNX UW Equity	0.001526
28/02/2015	MLNTQ UW Equity	0.002208
28/02/2015	MNKD UQ Equity	0.004201
28/02/2015	MNTA UW Equity	0.001150
28/02/2015	MYGN UW Equity	0.003949
28/02/2015	MYL UW Equity	0.034077
28/02/2015	NBIX UW Equity	0.004714
28/02/2015	NKTR UW Equity	0.002666
28/02/2015	NVAX UW Equity	0.003466
28/02/2015	NVLNF UW Equity	0.000327
28/02/2015	OMER UQ Equity	0.001247
28/02/2015	OREXQ UW Equity	0.001103
28/02/2015	OSIR UQ Equity	0.000941
28/02/2015	PACB UW Equity	0.000714
28/02/2015	PCRX UW Equity	0.006572
28/02/2015	PCYC UW Equity	0.025907
28/02/2015	PDLI UW Equity	0.001781
28/02/2015	PETX UQ Equity	0.001062
28/02/2015	PGNX UW Equity	0.000719
28/02/2015	POZN UW Equity	0.000373
28/02/2015	PRTA UW Equity	0.001156
28/02/2015	PTCT UW Equity	0.003807
28/02/2015	PTLA UW Equity	0.002941
28/02/2015	PTXTQ UQ Equity	0.000653
28/02/2015	QGEN UW Equity	0.009362
28/02/2015	RARE UW Equity	0.002750
28/02/2015	RCPT UW Equity	0.006336
28/02/2015	RDUS UQ Equity	0.002501
28/02/2015	REGN UW Equity	0.061337
28/02/2015	RGEN UW Equity	0.001336
28/02/2015	RGLS UQ Equity	0.001430
28/02/2015	RLYP UW Equity	0.002108
28/02/2015	RPTP UQ Equity	0.000936
28/02/2015	RVNC UQ Equity	0.000605
28/02/2015	SAGE UQ Equity	0.001780
28/02/2015	SCLN UW Equity	0.000622
28/02/2015	SCMP UQ Equity	0.001083
28/02/2015	SGEN UW Equity	0.007133
28/02/2015	SGMO UW Equity	0.001827
28/02/2015	SGNT UW Equity	0.001378
28/02/2015	SGYPQ UW Equity	0.000463
28/02/2015	SHPG UW Equity	0.019939
28/02/2015	SLXP UW Equity	0.015910
28/02/2015	SPPI UW Equity	0.000651
28/02/2015	SQNM UW Equity	0.000652
28/02/2015	SRPT UW Equity	0.000912
28/02/2015	SUPN UQ Equity	0.000613
28/02/2015	SVA UW Equity	0.000436
28/02/2015	TBPH UQ Equity	0.001112
28/02/2015	TECH UW Equity	0.005743
28/02/2015	TTPH UW Equity	0.001921
28/02/2015	TVTX UQ Equity	0.000600
28/02/2015	UTHR UW Equity	0.011700
28/02/2015	VNDA UQ Equity	0.000665
28/02/2015	VRTX UW Equity	0.037418
28/02/2015	VSTM UQ Equity	0.000392
28/02/2015	VVUSQ UW Equity	0.000430
28/02/2015	XLRN UQ Equity	0.002081
28/02/2015	XNPT UW Equity	0.000677
28/02/2015	XOMA UQ Equity	0.000629
28/02/2015	ZSPH UQ Equity	0.001636
31/03/2015	1832555D UQ Equity	0.001547
31/03/2015	1872828D UW Equity	0.000000
31/03/2015	1878384D UQ Equity	0.003729
31/03/2015	1893407D UW Equity	0.001690
31/03/2015	2083506D UW Equity	0.001156
31/03/2015	ACAD UW Equity	0.004906
31/03/2015	ACOR UW Equity	0.002129
31/03/2015	ACRX UQ Equity	0.000255
31/03/2015	ADVM UQ Equity	0.001530
31/03/2015	AEGR UW Equity	0.001118
31/03/2015	AERI UQ Equity	0.001133
31/03/2015	AFFX UW Equity	0.001410
31/03/2015	AGIO UW Equity	0.005274
31/03/2015	AKBA UQ Equity	0.000340
31/03/2015	AKRXQ UW Equity	0.000000
31/03/2015	ALDR UQ Equity	0.001644
31/03/2015	ALIM UQ Equity	0.000334
31/03/2015	ALKS UW Equity	0.013567
31/03/2015	ALNY UW Equity	0.013144
31/03/2015	ALXN UW Equity	0.038145
31/03/2015	AMAG UW Equity	0.002439
31/03/2015	AMGN UW Equity	0.080474
31/03/2015	AMPH UW Equity	0.001004
31/03/2015	AMRI UW Equity	0.000863
31/03/2015	ANIP UQ Equity	0.001070
31/03/2015	ARAV UW Equity	0.000789
31/03/2015	ARIA UW Equity	0.002318
31/03/2015	ARNA UW Equity	0.001586
31/03/2015	ASPX UQ Equity	0.004621
31/03/2015	AVDL UQ Equity	0.001053
31/03/2015	BCRX UW Equity	0.000975
31/03/2015	BIIB UW Equity	0.081854
31/03/2015	BLUE UW Equity	0.005910
31/03/2015	BMRN UW Equity	0.029777
31/03/2015	CARA UQ Equity	0.000344
31/03/2015	CCXI UW Equity	0.000492
31/03/2015	CELG UW Equity	0.075318
31/03/2015	CERS UQ Equity	0.000582
31/03/2015	CGEN UQ Equity	0.000514
31/03/2015	CLDX UW Equity	0.004057
31/03/2015	CLVSQ UW Equity	0.003795
31/03/2015	CMRX UQ Equity	0.002303
31/03/2015	CNCE UQ Equity	0.000414
31/03/2015	DYAX UQ Equity	0.003444
31/03/2015	ECYT UW Equity	0.000392
31/03/2015	EIGR UQ Equity	0.000663
31/03/2015	ENDPQ UW Equity	0.023281
31/03/2015	ENTA UW Equity	0.000860
31/03/2015	EPZM UW Equity	0.000964
31/03/2015	EXEL UW Equity	0.000754
31/03/2015	FMI UW Equity	0.002065
31/03/2015	FOLD UQ Equity	0.001562
31/03/2015	FPRX UW Equity	0.000860
31/03/2015	GERN UW Equity	0.000891
31/03/2015	GEVA UW Equity	0.005417
31/03/2015	GHDX UW Equity	0.001456
31/03/2015	GILD UW Equity	0.075260
31/03/2015	GRFS UW Equity	0.003977
31/03/2015	GWPH UQ Equity	0.001614
31/03/2015	HALO UW Equity	0.002691
31/03/2015	HPTX UW Equity	0.001429
31/03/2015	HZNP UW Equity	0.004882
31/03/2015	ICPT UW Equity	0.009500
31/03/2015	ILMN UW Equity	0.037706
31/03/2015	IMGN UW Equity	0.001158
31/03/2015	IMMU UQ Equity	0.000538
31/03/2015	INCY UW Equity	0.023660
31/03/2015	INFI UW Equity	0.001028
31/03/2015	INO UW Equity	0.000743
31/03/2015	INSM UW Equity	0.001563
31/03/2015	INSYQ UQ Equity	0.003054
31/03/2015	INVA UW Equity	0.002755
31/03/2015	IONS UW Equity	0.011304
31/03/2015	IPXL UW Equity	0.005024
31/03/2015	IRWD UW Equity	0.003012
31/03/2015	ISEE UW Equity	0.002353
31/03/2015	JAZZ UW Equity	0.015750
31/03/2015	KITE UW Equity	0.003324
31/03/2015	KPTI UW Equity	0.001640
31/03/2015	KYTH UW Equity	0.001709
31/03/2015	LGND UQ Equity	0.002269
31/03/2015	LMNX UW Equity	0.001032
31/03/2015	LRMR UW Equity	0.001556
31/03/2015	LUMO UQ Equity	0.002300
31/03/2015	LXRX UW Equity	0.001028
31/03/2015	MACK UQ Equity	0.001909
31/03/2015	MDCO UW Equity	0.002755
31/03/2015	MDGL UQ Equity	0.000317
31/03/2015	MDVN UW Equity	0.015174
31/03/2015	MGNX UW Equity	0.001310
31/03/2015	MLNTQ UW Equity	0.002244
31/03/2015	MNKD UQ Equity	0.003173
31/03/2015	MNTA UW Equity	0.001256
31/03/2015	MYGN UW Equity	0.003783
31/03/2015	MYL UW Equity	0.033449
31/03/2015	NBIX UW Equity	0.005085
31/03/2015	NKTR UW Equity	0.002172
31/03/2015	NVAX UW Equity	0.002975
31/03/2015	NVLNF UW Equity	0.000301
31/03/2015	OMER UQ Equity	0.001246
31/03/2015	OREXQ UW Equity	0.001456
31/03/2015	OSIR UQ Equity	0.000907
31/03/2015	PACB UW Equity	0.000649
31/03/2015	PCRX UW Equity	0.004838
31/03/2015	PCYC UW Equity	0.029239
31/03/2015	PDLI UW Equity	0.001721
31/03/2015	PETX UQ Equity	0.000835
31/03/2015	PGNX UW Equity	0.000625
31/03/2015	POZN UW Equity	0.000372
31/03/2015	PRTA UW Equity	0.001570
31/03/2015	PTCT UW Equity	0.003073
31/03/2015	PTLA UW Equity	0.002774
31/03/2015	PTXTQ UQ Equity	0.000616
31/03/2015	QGEN UW Equity	0.008837
31/03/2015	RARE UW Equity	0.003260
31/03/2015	RCPT UW Equity	0.007807
31/03/2015	RDUS UQ Equity	0.002284
31/03/2015	REGN UW Equity	0.065989
31/03/2015	RGEN UW Equity	0.001493
31/03/2015	RGLS UQ Equity	0.001286
31/03/2015	RLYP UW Equity	0.002191
31/03/2015	RPTP UQ Equity	0.001125
31/03/2015	RVNC UQ Equity	0.000739
31/03/2015	SAGE UQ Equity	0.001934
31/03/2015	SCLN UW Equity	0.000676
31/03/2015	SCMP UQ Equity	0.001048
31/03/2015	SGEN UW Equity	0.006604
31/03/2015	SGMO UW Equity	0.001630
31/03/2015	SGNT UW Equity	0.001115
31/03/2015	SGYPQ UW Equity	0.000671
31/03/2015	SHPG UW Equity	0.017237
31/03/2015	SLXP UW Equity	0.016549
31/03/2015	SPPI UW Equity	0.000600
31/03/2015	SQNM UW Equity	0.000697
31/03/2015	SRPT UW Equity	0.000824
31/03/2015	SUPN UQ Equity	0.000780
31/03/2015	SVA UW Equity	0.000414
31/03/2015	TBPH UQ Equity	0.000840
31/03/2015	TECH UW Equity	0.005597
31/03/2015	TTPH UW Equity	0.001688
31/03/2015	TVTX UQ Equity	0.000953
31/03/2015	UTHR UW Equity	0.012092
31/03/2015	VNDA UQ Equity	0.000580
31/03/2015	VRTX UW Equity	0.039215
31/03/2015	VSTM UQ Equity	0.000507
31/03/2015	VVUSQ UW Equity	0.000384
31/03/2015	XLRN UQ Equity	0.001845
31/03/2015	XNPT UW Equity	0.000671
31/03/2015	XOMA UQ Equity	0.000634
31/03/2015	ZSPH UQ Equity	0.001317
30/04/2015	1832555D UQ Equity	0.001391
30/04/2015	1872828D UW Equity	0.000000
30/04/2015	1878384D UQ Equity	0.003600
30/04/2015	1893407D UW Equity	0.001590
30/04/2015	2083506D UW Equity	0.001140
30/04/2015	ACAD UW Equity	0.005452
30/04/2015	ACOR UW Equity	0.002039
30/04/2015	ACRX UQ Equity	0.000280
30/04/2015	ADVM UQ Equity	0.001275
30/04/2015	AEGR UW Equity	0.001054
30/04/2015	AERI UQ Equity	0.000369
30/04/2015	AFFX UW Equity	0.001444
30/04/2015	AGIO UW Equity	0.005475
30/04/2015	AKBA UQ Equity	0.000339
30/04/2015	AKRXQ UW Equity	0.000000
30/04/2015	ALDR UQ Equity	0.001539
30/04/2015	ALIM UQ Equity	0.000308
30/04/2015	ALKS UW Equity	0.013060
30/04/2015	ALNY UW Equity	0.013592
30/04/2015	ALXN UW Equity	0.039484
30/04/2015	AMAG UW Equity	0.002410
30/04/2015	AMGN UW Equity	0.084267
30/04/2015	AMPH UW Equity	0.001028
30/04/2015	AMRI UW Equity	0.000939
30/04/2015	ANIP UQ Equity	0.001106
30/04/2015	ARAV UW Equity	0.000778
30/04/2015	ARIA UW Equity	0.002586
30/04/2015	ARNA UW Equity	0.001677
30/04/2015	ASPX UQ Equity	0.004928
30/04/2015	AVDL UQ Equity	0.000862
30/04/2015	BCRX UW Equity	0.001063
30/04/2015	BIIB UW Equity	0.076838
30/04/2015	BLUE UW Equity	0.006909
30/04/2015	BMRN UW Equity	0.028380
30/04/2015	CARA UQ Equity	0.000390
30/04/2015	CCXI UW Equity	0.000462
30/04/2015	CELG UW Equity	0.074837
30/04/2015	CERS UQ Equity	0.000657
30/04/2015	CGEN UQ Equity	0.000495
30/04/2015	CLDX UW Equity	0.003703
30/04/2015	CLVSQ UW Equity	0.004355
30/04/2015	CMRX UQ Equity	0.002202
30/04/2015	CNCE UQ Equity	0.000499
30/04/2015	DYAX UQ Equity	0.005210
30/04/2015	ECYT UW Equity	0.000385
30/04/2015	EIGR UQ Equity	0.000101
